,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,income_missing,dependents_missing,has_delinquency_data_error,estimated_monthly_debt_payment,disposable_income_estimate,total_past_delinquencies
97626,0,0.064885284,41,0,0.936510582,6000.0,7,0,2,0,0.0,0,0,0,5619.063492,380.9365079999998,0
97627,0,0.490254873,73,1,0.133688287,10329.0,6,0,1,0,0.0,0,0,0,1380.866316423,8948.133683577,1
97628,0,0.0,67,0,0.0,5500.0,3,0,0,0,1.0,0,0,0,0.0,5500.0,0
97629,0,0.012831628,64,0,5.0,5400.0,17,0,4,0,1.0,1,0,0,27000.0,-21600.0,0
97630,0,0.006873405,47,1,0.19763683,8970.0,8,0,3,0,0.0,0,0,0,1772.8023651,7197.1976349,1
97631,0,0.0,58,0,5.0,5400.0,6,0,1,0,1.0,1,0,0,27000.0,-21600.0,0
97632,0,0.9999999,39,0,0.544476624,2416.0,4,0,2,0,1.0,0,0,0,1315.4555235839998,1100.5444764160002,0
97633,0,0.035622079,58,0,0.013331111,6000.0,8,0,0,0,2.0,0,0,0,79.986666,5920.013334,0
97634,0,0.332398765,58,0,0.358549158,16100.0,15,1,2,0,2.0,0,0,0,5772.641443799999,10327.3585562,1
97635,0,0.003928291,62,0,0.104123282,2400.0,2,0,0,0,1.0,0,0,0,249.8958768,2150.1041232,0
97636,0,0.009886819,38,0,5.0,5400.0,9,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
97637,0,0.9999999,60,0,0.432345591,2800.0,8,0,1,0,0.0,0,0,0,1210.5676548,1589.4323452,0
97638,1,0.962962963,25,1,0.008603574,1510.0,2,2,0,0,2.0,0,0,0,12.991396739999999,1497.00860326,3
97639,0,0.696011989,41,1,0.941609343,6250.0,18,0,2,0,2.0,0,0,0,5885.05839375,364.9416062500004,1
97640,0,0.195656969,49,0,0.723471742,3467.0,10,0,2,0,2.0,0,0,0,2508.276529514,958.7234704860002,0
97641,0,0.005401886,71,0,0.003703704,4859.0,8,0,0,0,0.0,0,0,0,17.996297736,4841.003702264,0
97642,0,0.148127681,52,0,0.304278693,6917.0,13,0,1,0,3.0,0,0,0,2104.6957194809997,4812.304280519,0
97643,0,0.053389322,45,0,0.064565279,10500.0,2,0,1,0,0.0,0,0,0,677.9354295,9822.0645705,0
97644,0,0.9999999,67,1,0.058414465,5032.0,0,0,0,1,0.0,0,0,0,293.94158788,4738.05841212,2
97645,0,0.9999999,42,0,0.893048128,5609.0,8,4,1,0,2.0,0,0,0,5009.106949952,599.8930500480001,4
97646,0,0.058094727,90,0,5.0,5400.0,5,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97647,0,0.953463007,53,0,0.619147817,1900.0,10,0,0,0,1.0,0,0,0,1176.3808523,723.6191477,0
97648,0,0.018660447,36,0,0.00017854,5600.0,2,0,0,0,0.0,0,0,0,0.999824,5599.000176,0
97649,0,0.204979502,34,0,0.431392152,4000.0,5,0,1,0,1.0,0,0,0,1725.5686079999998,2274.4313920000004,0
97650,0,0.021679133,49,0,0.332092639,2417.0,4,0,1,0,2.0,0,0,0,802.667908463,1614.332091537,0
97651,1,0.696897375,46,0,0.244471372,3300.0,7,1,0,0,0.0,0,0,0,806.7555275999999,2493.2444724,1
97652,0,0.425866333,70,0,0.259803495,11500.0,9,0,2,0,1.0,0,0,0,2987.7401925,8512.2598075,0
97653,0,0.140283078,38,0,0.148170366,5000.0,6,0,0,0,2.0,0,0,0,740.85183,4259.14817,0
97654,0,0.0,34,0,0.637986538,3416.0,6,0,2,0,0.0,0,0,0,2179.362013808,1236.637986192,0
97655,0,0.0,44,0,0.422080943,6448.0,4,0,2,0,3.0,0,0,0,2721.577920464,3726.422079536,0
97656,0,0.594752454,45,0,0.487394958,3450.0,8,0,1,0,2.0,0,0,0,1681.5126051,1768.4873949,0
97657,0,0.091645418,76,0,0.327479829,2106.0,3,0,1,0,0.0,0,0,0,689.672519874,1416.327480126,0
97658,0,0.066761221,49,0,5.0,5400.0,7,0,1,0,3.0,1,0,0,27000.0,-21600.0,0
97659,0,0.195119249,52,0,5.0,5400.0,7,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
97660,0,0.847723332,61,0,0.169496905,6300.0,11,0,0,0,0.0,0,0,0,1067.8305015,5232.1694984999995,0
97661,0,0.037131843,32,0,0.711457708,5000.0,8,0,2,0,0.0,0,0,0,3557.28854,1442.71146,0
97662,0,0.019092014,63,0,0.024457776,6500.0,7,0,0,0,0.0,0,0,0,158.975544,6341.024456,0
97663,0,0.955629622,43,2,0.442215438,2292.0,4,0,1,0,0.0,0,0,0,1013.557783896,1278.442216104,2
97664,0,0.017087733,60,0,5.0,0.0,5,0,1,0,1.0,0,0,0,0.0,0.0,0
97665,0,0.651949219,50,0,0.353201307,5200.0,8,1,1,0,3.0,0,0,0,1836.6467964,3363.3532035999997,1
97666,0,0.677118837,39,1,0.074308564,3000.0,8,0,0,1,2.0,0,0,0,222.92569199999997,2777.074308,2
97667,0,0.027355506,52,0,0.161275144,8500.0,15,0,1,0,1.0,0,0,0,1370.8387240000002,7129.161276,0
97668,0,0.029438636,83,0,5.0,5400.0,1,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97669,0,0.10830436,75,0,5.0,5400.0,11,0,3,0,0.0,1,0,0,27000.0,-21600.0,0
97670,0,0.9999999,26,0,0.150217893,3900.0,1,0,0,0,0.0,0,0,0,585.8497827,3314.1502173,0
97671,0,0.17845848,64,1,5.0,5400.0,6,0,1,0,0.0,1,1,0,27000.0,-21600.0,1
97672,0,0.065307029,77,0,5.0,5400.0,9,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
97673,0,0.0,52,0,0.246175382,10000.0,7,0,1,0,2.0,0,0,0,2461.75382,7538.24618,0
97674,0,0.101488934,42,0,5.0,5400.0,6,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
97675,0,0.710578842,26,0,0.834355828,651.0,3,0,0,0,0.0,0,0,0,543.165644028,107.83435597200003,0
97676,0,0.0,63,0,0.39246988,3319.0,12,0,1,0,0.0,0,0,0,1302.60753172,2016.39246828,0
97677,0,0.728344585,61,0,0.126108692,6200.0,9,0,0,0,0.0,0,0,0,781.8738903999999,5418.1261096,0
97678,0,0.385432642,60,0,0.423994304,2808.0,8,0,0,0,0.0,0,0,0,1190.576005632,1617.423994368,0
97679,0,0.23987724,27,0,0.167148014,2769.0,5,0,0,0,0.0,0,0,0,462.83285076600004,2306.167149234,0
97680,0,0.516717609,47,0,0.312239485,15833.0,18,0,3,0,0.0,0,0,0,4943.6877660049995,10889.312233995,0
97681,0,0.558331149,52,0,0.19675484,7333.0,10,0,0,0,0.0,0,0,0,1442.80324172,5890.19675828,0
97682,0,0.976835335,52,0,0.216195951,4000.0,7,0,0,0,1.0,0,0,0,864.783804,3135.216196,0
97683,0,0.461673735,84,0,0.290216946,4885.0,10,0,2,0,0.0,0,0,0,1417.7097812099998,3467.29021879,0
97684,0,0.55561429,37,0,5.0,5400.0,11,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
97685,0,0.202639868,43,0,0.967008248,4000.0,11,0,3,0,2.0,0,0,0,3868.032992,131.96700800000008,0
97686,0,0.016873399,77,0,0.010747313,4000.0,12,0,0,0,0.0,0,0,0,42.989252,3957.010748,0
97687,0,0.0572042,56,0,0.218695326,4000.0,12,0,1,0,0.0,0,0,0,874.781304,3125.218696,0
97688,0,0.028850277,73,0,0.026240458,2095.0,7,0,0,0,0.0,0,0,0,54.97375951,2040.02624049,0
97689,0,0.263167395,44,0,0.731859683,2080.0,5,0,1,0,1.0,0,0,0,1522.2681406400002,557.7318593599998,0
97690,0,0.575684863,64,0,0.846893017,1560.0,5,0,1,0,1.0,0,0,0,1321.15310652,238.84689348000006,0
97691,0,0.000545145,66,0,0.374711583,6500.0,18,0,1,0,1.0,0,0,0,2435.6252895000002,4064.3747104999998,0
97692,0,0.016129814,58,0,0.591099645,3100.0,9,0,2,0,0.0,0,0,0,1832.4088995,1267.5911005,0
97693,0,0.039538668,50,0,0.017043905,7333.0,7,0,0,0,1.0,0,0,0,124.98295536500001,7208.017044635,0
97694,0,0.0,66,0,0.741910024,2533.0,6,1,2,0,0.0,0,0,0,1879.2580907919998,653.7419092080002,1
97695,0,0.51060737,54,2,0.350575242,10864.0,9,0,1,0,1.0,0,0,0,3808.649429088,7055.350570912,2
97696,0,0.055285834,52,0,0.299971157,10400.0,20,0,1,0,1.0,0,0,0,3119.7000328,7280.2999672000005,0
97697,0,0.047731314,56,1,5.0,5400.0,16,0,1,1,2.0,1,0,0,27000.0,-21600.0,2
97698,0,0.169821229,44,0,0.103965345,3000.0,4,0,0,0,0.0,0,0,0,311.896035,2688.1039650000002,0
97699,0,0.611077298,29,0,0.522990804,2500.0,4,0,0,0,1.0,0,0,0,1307.4770099999998,1192.5229900000002,0
97700,1,0.993200907,59,0,0.404798934,4500.0,5,1,1,0,0.0,0,0,0,1821.595203,2678.404797,1
97701,0,0.001146778,55,0,0.178071042,17200.0,10,0,2,0,2.0,0,0,0,3062.8219224000004,14137.1780776,0
97702,0,0.009201965,88,0,5.0,5400.0,7,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
97703,0,0.0,46,0,0.635520814,5500.0,4,0,1,0,0.0,0,0,0,3495.364477,2004.635523,0
97704,0,0.002256387,57,0,0.267564325,7500.0,12,0,1,0,0.0,0,0,0,2006.7324374999998,5493.2675625,0
97705,0,0.817217804,66,0,0.522173802,3900.0,7,0,1,0,0.0,0,0,0,2036.4778278,1863.5221722,0
97706,0,0.059889845,72,0,0.113512334,4580.0,4,0,0,0,0.0,0,0,0,519.88648972,4060.11351028,0
97707,0,0.0,36,2,0.228552771,12250.0,9,0,2,1,0.0,0,0,0,2799.77144475,9450.22855525,3
97708,0,4.35e-05,57,0,0.217797034,6000.0,5,0,1,0,4.0,0,0,0,1306.782204,4693.217796,0
97709,0,0.9999999,47,0,0.747313172,4000.0,5,0,3,0,0.0,0,0,0,2989.252688,1010.747312,0
97710,0,0.029007865,37,0,5.0,5400.0,11,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
97711,0,0.004628439,40,0,0.132707775,4475.0,6,0,1,0,2.0,0,0,0,593.867293125,3881.132706875,0
97712,0,0.227252042,48,0,0.088722274,3200.0,3,0,0,0,0.0,0,0,0,283.9112768,2916.0887232,0
97713,0,0.554998107,35,3,0.405370661,7000.0,12,0,2,0,1.0,0,0,0,2837.594627,4162.405373,3
97714,0,0.047933689,57,1,0.067711867,28000.0,9,0,1,0,0.0,0,0,0,1895.9322759999998,26104.067724,1
97715,0,0.029292682,39,0,5.0,5400.0,6,0,3,0,0.0,1,0,0,27000.0,-21600.0,0
97716,0,0.032660131,53,0,0.072231942,4000.0,11,0,0,0,0.0,0,0,0,288.92776799999996,3711.072232,0
97717,0,0.204495679,79,0,5.0,5400.0,7,0,3,0,0.0,1,0,0,27000.0,-21600.0,0
97718,0,0.0,59,0,0.423001602,5616.0,8,0,2,0,1.0,0,0,0,2375.576996832,3240.423003168,0
97719,0,0.016634903,65,0,0.006400488,3280.0,8,0,0,0,0.0,0,0,0,20.99360064,3259.00639936,0
97720,0,0.058163062,32,0,0.410358964,10000.0,11,0,3,0,0.0,0,0,0,4103.58964,5896.41036,0
97721,0,0.630262458,42,0,0.882008155,3923.0,8,0,1,0,3.0,0,0,0,3460.1179920649997,462.8820079350003,0
97722,0,0.986168972,30,0,0.097508459,3250.0,6,0,0,0,0.0,0,0,0,316.90249175,2933.09750825,0
97723,0,0.499516285,26,0,5.0,5400.0,5,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97724,0,0.048275096,28,0,0.006709608,3725.0,5,0,0,0,0.0,0,0,0,24.9932898,3700.0067102,0
97725,0,0.061060599,42,0,0.261078879,8100.0,6,0,2,0,3.0,0,0,0,2114.7389199,5985.2610801,0
97726,0,0.97830217,56,0,0.23892036,3000.0,7,0,0,0,1.0,0,0,0,716.76108,2283.23892,0
97727,0,0.0,33,0,0.544421722,4400.0,14,0,2,0,0.0,0,0,0,2395.4555768,2004.5444232,0
97728,0,0.071603002,77,0,5.0,5400.0,10,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97729,0,0.752806592,46,0,1.581307401,1850.0,8,0,1,0,0.0,0,0,0,2925.41869185,-1075.41869185,0
97730,0,0.334069199,53,2,5.0,5400.0,11,0,2,0,0.0,1,0,0,27000.0,-21600.0,2
97731,0,0.030650729,77,0,0.171843754,7500.0,10,0,1,0,1.0,0,0,0,1288.828155,6211.171845,0
97732,1,0.51910007,43,4,0.203253116,15000.0,7,1,1,0,2.0,0,0,0,3048.79674,11951.20326,5
97733,0,0.2008134,46,0,0.537494644,7000.0,7,0,2,0,1.0,0,0,0,3762.462508,3237.537492,0
97734,0,0.123901014,73,0,0.35117704,3100.0,14,0,1,0,0.0,0,0,0,1088.6488239999999,2011.3511760000001,0
97735,1,0.9999999,33,0,5.0,5400.0,1,2,0,0,0.0,1,0,0,27000.0,-21600.0,2
97736,1,0.132437351,89,0,0.083511777,2801.0,4,1,0,0,0.0,0,0,0,233.91648737699998,2567.083512623,1
97737,0,0.608944641,40,0,0.2529456,3988.0,5,0,1,0,3.0,0,0,0,1008.7470528,2979.2529472,0
97738,0,0.033664422,94,0,5.0,5400.0,5,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
97739,0,0.246323171,40,0,0.190278419,6500.0,5,0,0,0,2.0,0,0,0,1236.8097235,5263.1902764999995,0
97740,0,0.635529405,56,0,0.951445912,2800.0,8,0,2,0,0.0,0,0,0,2664.0485535999997,135.95144640000035,0
97741,0,0.063285101,51,0,0.308620813,14000.0,7,0,2,0,3.0,0,0,0,4320.691382,9679.308618,0
97742,0,0.586283931,56,0,5.0,5400.0,4,0,1,0,1.0,1,0,0,27000.0,-21600.0,0
97743,0,0.269736077,50,0,0.976809276,2500.0,9,0,1,0,2.0,0,0,0,2442.02319,57.976810000000114,0
97744,0,0.269238077,61,1,0.101997086,11666.0,16,0,0,0,0.0,0,0,0,1189.898005276,10476.101994724,1
97745,0,2.0,58,0,0.129222973,2367.0,6,0,0,0,0.0,0,0,0,305.870777091,2061.129222909,0
97746,0,0.007545112,66,0,0.001480933,2700.0,3,0,0,0,0.0,0,0,0,3.9985191,2696.0014809,0
97747,0,0.132023497,62,0,5.0,5400.0,16,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
97748,0,0.205728116,40,1,5.0,5400.0,4,0,1,0,0.0,1,1,0,27000.0,-21600.0,1
97749,0,0.078997531,88,0,5.0,5400.0,8,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
97750,0,0.115047841,62,0,0.134580877,3900.0,12,0,0,0,3.0,0,0,0,524.8654203,3375.1345797,0
97751,0,0.016804918,48,0,0.363845406,11306.0,16,0,2,0,3.0,0,0,0,4113.636160236,7192.363839764,0
97752,0,0.0,39,0,0.745109404,6900.0,6,0,4,0,0.0,0,0,0,5141.2548876,1758.7451124,0
97753,0,0.524108935,51,0,1.064736347,4247.0,16,0,3,0,1.0,0,0,0,4521.935265709,-274.9352657090003,0
97754,0,0.419220237,66,0,0.504648649,4624.0,13,0,1,0,0.0,0,0,0,2333.4953529759996,2290.5046470240004,0
97755,0,0.062546567,55,0,0.383123375,5000.0,7,0,1,0,2.0,0,0,0,1915.616875,3084.3831250000003,0
97756,0,1.010249744,54,0,0.438091559,5176.0,4,0,1,0,0.0,0,0,0,2267.561909384,2908.438090616,0
97757,0,0.038306007,63,0,5.0,5400.0,6,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97758,0,0.298520632,46,0,0.187088643,7140.0,11,0,1,0,2.0,0,0,0,1335.81291102,5804.18708898,0
97759,0,0.065792396,52,0,0.38227983,5631.0,22,0,1,0,2.0,0,0,0,2152.61772273,3478.38227727,0
97760,0,0.839115365,51,0,0.247520825,7562.0,22,0,0,0,0.0,0,0,0,1871.75247865,5690.24752135,0
97761,0,0.171955606,78,0,0.166547636,7000.0,8,0,0,0,1.0,0,0,0,1165.833452,5834.166548,0
97762,0,0.447727493,57,0,0.369185597,6470.0,7,0,1,0,0.0,0,0,0,2388.63081259,4081.36918741,0
97763,0,0.217608787,52,0,5.0,0.0,9,0,1,0,0.0,0,0,0,0.0,0.0,0
97764,0,0.108578284,41,0,5.0,5400.0,1,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97765,0,0.031339473,57,0,0.30756104,7617.0,8,0,2,0,0.0,0,0,0,2342.6924416800002,5274.30755832,0
97766,0,0.9999999,27,0,0.0,2500.0,1,0,0,0,0.0,0,0,0,0.0,2500.0,0
97767,0,0.363644502,60,0,0.453299057,3500.0,15,0,2,0,0.0,0,0,0,1586.5466995,1913.4533005,0
97768,0,0.373610795,31,0,0.305248619,8687.0,7,0,2,0,0.0,0,0,0,2651.694753253,6035.305246747001,0
97769,0,0.09395889,40,0,0.303539292,5000.0,12,0,1,0,3.0,0,0,0,1517.6964600000001,3482.30354,0
97770,0,0.597560163,58,0,0.333757637,11783.0,13,0,4,0,2.0,0,0,0,3932.666236771,7850.333763229,0
97771,0,0.0,68,0,5.0,5400.0,3,0,1,0,0.0,1,1,0,27000.0,-21600.0,0
97772,0,0.952287418,46,0,1.339902885,3500.0,12,0,2,0,0.0,0,0,0,4689.6600975,-1189.6600975000001,0
97773,0,0.0,77,0,5.0,0.0,4,0,0,0,0.0,0,0,0,0.0,0.0,0
97774,0,0.001562419,52,0,0.336558932,5166.0,12,0,1,0,0.0,0,0,0,1738.6634427119998,3427.336557288,0
97775,0,0.17965201,67,0,5.0,5400.0,4,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97776,0,0.254671162,59,0,5.0,5400.0,5,0,0,0,3.0,1,0,0,27000.0,-21600.0,0
97777,0,0.149750347,42,0,0.162141893,20000.0,11,1,1,0,4.0,0,0,0,3242.83786,16757.16214,1
97778,0,0.3729784,48,0,0.46522217,12737.0,9,0,2,0,3.0,0,0,0,5925.53477929,6811.46522071,0
97779,0,0.01732435,33,0,0.22762179,8333.0,7,0,1,0,0.0,0,0,0,1896.7723760699998,6436.22762393,0
97780,0,0.571131185,36,0,0.323435973,8183.0,5,0,1,0,0.0,0,0,0,2646.676567059,5536.323432941001,0
97781,0,0.076348633,63,0,0.47805965,5833.0,11,0,2,0,3.0,0,0,0,2788.52193845,3044.47806155,0
97782,0,0.974591225,43,0,0.320886708,11006.0,11,0,2,0,2.0,0,0,0,3531.6791082480004,7474.320891752,0
97783,0,0.581655328,31,0,0.246516783,6315.0,17,0,0,0,1.0,0,0,0,1556.7534846449998,4758.246515355,0
97784,0,0.311485842,44,0,0.266636941,8970.0,5,0,2,0,3.0,0,0,0,2391.73336077,6578.26663923,0
97785,0,0.9999999,48,0,0.445092485,6000.0,8,0,1,0,2.0,0,0,0,2670.55491,3329.44509,0
97786,0,0.099946081,38,0,0.664025357,4416.0,7,0,1,0,0.0,0,0,0,2932.335976512,1483.664023488,0
97787,0,0.257823178,44,0,0.33212407,5512.0,7,0,1,0,3.0,0,0,0,1830.6678738399999,3681.3321261600004,0
97788,0,0.217289136,37,0,0.320584927,8000.0,5,0,2,0,0.0,0,0,0,2564.679416,5435.320584,0
97789,0,0.050917764,66,0,0.063399661,9447.0,7,0,1,0,0.0,0,0,0,598.936597467,8848.063402533,0
97790,0,0.319927828,40,0,0.244885402,6500.0,11,0,0,0,0.0,0,0,0,1591.755113,4908.244887,0
97791,0,0.352891066,39,0,5.0,5400.0,12,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
97792,0,0.177497036,62,0,0.883972468,2033.0,9,0,1,0,0.0,0,0,0,1797.1160274439999,235.88397255600012,0
97793,0,0.9999999,44,0,0.202319072,2500.0,1,0,0,0,3.0,0,0,0,505.79767999999996,1994.20232,0
97794,1,0.739473314,40,0,0.487837388,6001.0,7,0,2,0,2.0,0,0,0,2927.512165388,3073.487834612,0
97795,0,0.020335244,82,0,0.176145908,4166.0,7,0,1,0,0.0,0,0,0,733.8238527279999,3432.176147272,0
97796,0,0.680523414,53,0,0.35982009,2000.0,2,0,0,0,3.0,0,0,0,719.64018,1280.3598200000001,0
97797,0,0.0,70,0,0.38492734,5917.0,10,0,2,0,0.0,0,0,0,2277.61507078,3639.38492922,0
97798,0,0.011180167,45,0,0.002431775,3700.0,4,0,0,0,3.0,0,0,0,8.9975675,3691.0024325,0
97799,0,0.028886749,86,0,5.0,5400.0,3,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
97800,0,0.487205127,42,0,5.0,0.0,4,0,1,0,2.0,0,0,0,0.0,0.0,0
97801,0,0.0473278,38,0,0.18441942,5416.0,11,0,0,0,2.0,0,0,0,998.81557872,4417.18442128,0
97802,0,0.512509752,43,1,0.10016,62499.0,12,0,3,0,4.0,0,0,0,6259.89984,56239.10016,1
97803,0,0.9999999,36,0,5.0,0.0,4,1,0,0,0.0,0,0,0,0.0,0.0,1
97804,0,0.056292821,70,0,0.008997001,3000.0,5,0,0,0,0.0,0,0,0,26.991003,2973.008997,0
97805,0,0.257382841,54,0,5.0,5400.0,3,0,1,0,2.0,1,0,0,27000.0,-21600.0,0
97806,0,0.748808555,61,3,0.439651216,8715.0,15,0,1,0,1.0,0,0,0,3831.56034744,4883.4396525600005,3
97807,0,0.538595561,61,0,0.284034108,3400.0,11,0,1,0,0.0,0,0,0,965.7159672,2434.2840328,0
97808,0,0.970668622,34,0,0.558215452,3675.0,9,0,1,0,0.0,0,0,0,2051.4417861,1623.5582138999998,0
97809,0,0.228669745,59,0,5.0,0.0,6,0,1,0,0.0,0,0,0,0.0,0.0,0
97810,0,0.9999999,33,0,0.0,5400.0,0,0,0,0,0.0,1,0,0,0.0,5400.0,0
97811,0,0.00249975,81,0,0.0,2500.0,7,0,0,0,0.0,0,0,0,0.0,2500.0,0
97812,0,0.013215789,70,0,0.187798193,9850.0,18,0,1,0,0.0,0,0,0,1849.81220105,8000.18779895,0
97813,1,0.048543389,32,0,0.077175698,3044.0,10,1,0,1,2.0,0,0,0,234.922824712,2809.077175288,2
97814,0,0.368375946,35,0,0.33632287,3344.0,6,0,1,0,3.0,0,0,0,1124.66367728,2219.3363227199998,0
97815,0,0.0,40,0,0.330556481,3000.0,8,0,1,0,0.0,0,0,0,991.669443,2008.330557,0
97816,0,0.382862809,55,0,5.0,5400.0,17,0,2,0,1.0,1,0,0,27000.0,-21600.0,0
97817,0,0.493467127,61,0,0.318152895,11000.0,10,0,2,0,1.0,0,0,0,3499.681845,7500.318155,0
97818,0,0.100902976,28,0,0.129377432,3083.0,7,0,0,0,0.0,0,0,0,398.87062285599995,2684.129377144,0
97819,0,0.054622724,43,0,0.352486335,7500.0,6,0,2,0,0.0,0,0,0,2643.6475124999997,4856.3524875,0
97820,0,0.351587215,51,0,5.0,5400.0,10,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
97821,0,0.120493011,51,0,0.225117406,6600.0,9,0,1,0,0.0,0,0,0,1485.7748795999998,5114.2251204,0
97822,0,0.141080982,38,0,0.190025312,10666.0,9,0,1,0,2.0,0,0,0,2026.809977792,8639.190022208,0
97823,0,0.01696817,66,0,5.0,5400.0,10,0,4,0,0.0,1,0,0,27000.0,-21600.0,0
97824,0,0.254377389,36,0,0.214775042,5400.0,11,0,0,0,0.0,0,0,0,1159.7852268,4240.2147732,0
97825,0,0.011272386,72,0,0.100151235,5950.0,4,0,0,0,0.0,0,0,0,595.89984825,5354.10015175,0
97826,0,0.880199667,52,0,0.063350497,10875.0,4,0,0,0,1.0,0,0,0,688.936654875,10186.063345125,0
97827,1,0.009579342,44,1,0.38035992,4500.0,4,5,0,0,5.0,0,0,0,1711.6196400000001,2788.38036,6
97828,1,0.9999999,60,13,0.0,5400.0,0,17,0,11,0.0,1,0,1,0.0,5400.0,41
97829,0,0.9999999,39,0,3.139088729,1250.0,7,0,2,0,0.0,0,0,0,3923.86091125,-2673.86091125,0
97830,0,0.00494161,78,0,0.469360568,2251.0,15,0,1,0,0.0,0,0,0,1056.5306385679999,1194.4693614320001,0
97831,0,0.096474659,62,0,0.30302309,4200.0,10,0,0,0,0.0,0,0,0,1272.696978,2927.303022,0
97832,0,0.887140857,24,0,5.0,5400.0,3,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
97833,0,0.0299975,70,0,0.119215106,2700.0,11,0,0,0,0.0,0,0,0,321.8807862,2378.1192138,0
97834,0,0.456859245,34,0,0.374381281,6666.0,11,0,1,0,0.0,0,0,0,2495.625619146,4170.374380854,0
97835,0,0.4279893,55,1,0.443258773,4872.0,6,0,1,0,1.0,0,0,0,2159.556742056,2712.443257944,1
97836,0,0.263487015,59,0,0.46842193,6000.0,20,0,1,0,1.0,0,0,0,2810.53158,3189.46842,0
97837,0,0.660222491,62,1,0.146532926,4585.0,5,0,0,0,0.0,0,0,0,671.85346571,3913.14653429,1
97838,0,0.042122417,51,0,0.171221788,10500.0,4,0,1,0,1.0,0,0,0,1797.828774,8702.171226,0
97839,0,0.349130174,61,0,0.20523728,18100.0,12,0,2,0,0.0,0,0,0,3714.7947679999997,14385.205232,0
97840,0,0.0451658,55,1,0.226220696,6696.0,11,0,2,0,0.0,0,0,0,1514.773780416,5181.226219584,1
97841,0,0.193284256,54,0,0.316192702,7700.0,14,0,1,0,2.0,0,0,0,2434.6838054,5265.3161946,0
97842,0,0.65104985,59,1,5.0,5400.0,4,0,1,0,0.0,1,0,0,27000.0,-21600.0,1
97843,0,0.7986007,29,0,0.127840048,3300.0,4,0,0,0,0.0,0,0,0,421.87215840000005,2878.1278416,0
97844,0,0.049920332,58,0,0.366954131,8000.0,17,0,2,0,3.0,0,0,0,2935.633048,5064.366952,0
97845,1,0.466404964,53,0,0.714140668,10833.0,19,0,2,0,0.0,0,0,0,7736.285856443999,3096.7141435560006,0
97846,0,0.015675469,80,0,0.060910518,6369.0,13,0,0,0,0.0,0,0,0,387.939089142,5981.060910858,0
97847,0,0.052833849,65,0,0.252502781,1797.0,6,0,1,0,0.0,0,0,0,453.747497457,1343.252502543,0
97848,0,0.668186545,36,0,1.037279597,5954.0,14,0,2,0,2.0,0,0,0,6175.962720537999,-221.9627205379993,0
97849,0,0.179329873,38,0,5.0,5400.0,9,0,1,0,0.0,1,1,0,27000.0,-21600.0,0
97850,0,0.0,72,0,0.070898349,6600.0,12,0,1,0,0.0,0,0,0,467.9291034,6132.0708966,0
97851,0,0.156450159,36,1,0.117318436,3400.0,8,0,0,0,0.0,0,0,0,398.8826824,3001.1173176,1
97852,0,0.033254308,61,0,0.073516808,10500.0,12,0,1,0,0.0,0,0,0,771.9264840000001,9728.073516,0
97853,0,0.228447813,65,0,0.213190657,9718.0,12,0,1,0,0.0,0,0,0,2071.786804726,7646.213195274,0
97854,0,0.080483688,40,0,0.081763242,5625.0,8,0,0,0,1.0,0,0,0,459.91823625,5165.08176375,0
97855,0,0.36535316,60,0,0.47458236,5566.0,15,0,1,0,0.0,0,0,0,2641.5254157599998,2924.4745842400002,0
97856,0,0.536511399,57,1,0.215485522,6250.0,27,0,0,0,3.0,0,0,0,1346.7845125000001,4903.2154875,1
97857,0,0.808175346,65,0,0.390706023,5013.0,9,0,1,0,0.0,0,0,0,1958.609293299,3054.390706701,0
97858,0,0.076280266,45,0,0.433718324,5800.0,6,0,2,0,2.0,0,0,0,2515.5662792,3284.4337208,0
97859,0,0.01492565,57,0,0.108361455,8000.0,4,0,1,0,0.0,0,0,0,866.8916399999999,7133.10836,0
